ptn1	ptn2	ptn1_constrained_probability	ptn1_unconstrained_probability	ptn1_support	ptn2_constrained_probability	ptn2_unconstrained_probability	ptn2_support	vi_entropy_ptn1	vi_entropy_ptn2	vi_mi	vi_joint_entropy	vi_distance	vi_normalized_kraskov
72	78	0.0019804731987804664	4.474182030625066e-06	4.474182030625066e-06	0.0017738185451154013	4.007318586806369e-06	4.007318586806369e-06	3.0834660944335233	3.0242497796314316	2.871767365693302	3.2359485083716524	0.36418114267835033	0.1125423169547306
72	79	0.0019804731987804664	4.474182030625066e-06	4.474182030625066e-06	0.0017738185451154013	4.007318586806369e-06	4.007318586806369e-06	3.0834660944335233	3.0242497796314316	2.871767365693302	3.2359485083716524	0.36418114267835033	0.1125423169547306
72	80	0.0019804731987804664	4.474182030625066e-06	4.474182030625066e-06	0.001770460703440326	3.999732725561916e-06	3.999732725561916e-06	3.0834660944335233	2.946451636143585	2.844047500889917	3.1858702296871915	0.3418227287972746	0.10729336230083575
72	81	0.0019804731987804664	4.474182030625066e-06	4.474182030625066e-06	0.001769111142472903	3.996683867625643e-06	3.996683867625643e-06	3.0834660944335233	3.1581503648838067	2.871767365693302	3.3698490936240275	0.49808172793072547	0.14780535094972902
72	82	0.0019804731987804664	4.474182030625066e-06	4.474182030625066e-06	0.0017273663136538459	3.9023761218360226e-06	3.9023761218360226e-06	3.0834660944335233	3.163786010893862	2.934094755580863	3.3131573497465223	0.37906259416565913	0.11441128632018027
72	83	0.0019804731987804664	4.474182030625066e-06	4.474182030625066e-06	0.0016879611198818885	3.8133539578419045e-06	3.8133539578419045e-06	3.0834660944335233	2.96066757752104	2.831690620327195	3.2124430516273685	0.38075243130017355	0.11852425869691008
72	84	0.0019804731987804664	4.474182030625066e-06	4.474182030625066e-06	0.0016681978626739914	3.7687058352009904e-06	3.7687058352009904e-06	3.0834660944335233	3.0093246182545457	2.880347661060701	3.2124430516273685	0.3320953905666677	0.10337782965473397
72	85	0.0019804731987804664	4.474182030625066e-06	4.474182030625066e-06	0.0016563875124257	3.742024506269686e-06	3.742024506269686e-06	3.0834660944335233	3.1858702296871915	3.0011821457509242	3.268154178369791	0.2669720326188667	0.0816889345018712
72	86	0.0019804731987804664	4.474182030625066e-06	4.474182030625066e-06	0.0016544266817636356	3.7375946996362466e-06	3.7375946996362466e-06	3.0834660944335233	3.055746229630138	2.871767365693302	3.2674449583703598	0.3956775926770577	0.12109694201992072
72	87	0.0019804731987804664	4.474182030625066e-06	4.474182030625066e-06	0.0016468592062856087	3.7204986526804817e-06	3.7204986526804817e-06	3.0834660944335233	3.1706736711746526	2.8046799755232406	3.4494597900849358	0.6447798145616952	0.18692196859781884
72	88	0.0019804731987804664	4.474182030625066e-06	4.474182030625066e-06	0.0016251515677632514	3.6714578849165744e-06	3.6714578849165744e-06	3.0834660944335233	3.0808365521014096	2.8046799755232406	3.3596226710116928	0.5549426954884522	0.16518006628444992
72	89	0.0019804731987804664	4.474182030625066e-06	4.474182030625066e-06	0.0016251515677632514	3.6714578849165744e-06	3.6714578849165744e-06	3.0834660944335233	3.0808365521014096	2.8046799755232406	3.3596226710116928	0.5549426954884522	0.16518006628444992
72	90	0.0019804731987804664	4.474182030625066e-06	4.474182030625066e-06	0.0015461360544714931	3.492950147509021e-06	3.492950147509021e-06	3.0834660944335233	3.0834660944335237	3.0011821457509242	3.165750043116123	0.16456789736519895	0.05198385694507035
72	91	0.0019804731987804664	4.474182030625066e-06	4.474182030625066e-06	0.0015448420750943303	3.4900268566102267e-06	3.4900268566102267e-06	3.0834660944335233	3.0267715526039227	2.6946761620372564	3.415561485000189	0.7208853229629328	0.211059097055866
72	92	0.0019804731987804664	4.474182030625066e-06	4.474182030625066e-06	0.0015373287033899885	3.473053038085607e-06	3.473053038085607e-06	3.0834660944335233	3.068269535920985	2.8046799755232406	3.347055654831268	0.5423756793080274	0.16204561120014294
