partition_id	label	n_elements	n_subsets	vi_entropy	constrained_probability	unconstrained_probability	support
280	281	59	10	3.0087790260311467	0.000449194214930866	1.014796204231389e-06	1.014796204231389e-06
281	282	59	11	3.14984146665206	0.0004472732979488621	1.010456568507716e-06	1.010456568507716e-06
282	283	59	14	3.366738018538558	0.0004446887221581619	1.004617629325575e-06	1.004617629325575e-06
283	284	59	12	3.2861467049425666	0.0004441710878948619	1.0034482169241758e-06	1.0034482169241758e-06
284	285	59	11	3.1301591029447686	0.0004434773469639679	1.0018809535000475e-06	1.0018809535000475e-06
285	286	59	11	3.1301591029447686	0.0004434773469639679	1.0018809535000475e-06	1.0018809535000475e-06
286	287	59	12	3.246779179575891	0.00044260180126700374	9.99902966205516e-07	9.99902966205516e-07
287	288	59	12	3.1654758480283762	0.00044031914751607086	9.947461135902664e-07	9.947461135902664e-07
288	289	59	13	3.276900899465315	0.0004388304874538105	9.913830102145803e-07	9.913830102145803e-07
289	290	59	13	3.276900899465315	0.0004388304874538105	9.913830102145803e-07	9.913830102145803e-07
290	291	59	13	3.3833558150020515	0.00043172991426131585	9.753417646150131e-07	9.753417646150131e-07
291	292	59	13	3.3833558150020515	0.00043172991426131585	9.753417646150131e-07	9.753417646150131e-07
292	293	59	14	3.5172564002544267	0.00043053423806575433	9.726405551505672e-07	9.726405551505672e-07
293	294	59	12	3.2162661446643614	0.00042981730529149167	9.710208979202913e-07	9.710208979202913e-07
294	295	59	12	3.2162661446643614	0.00042981730529149167	9.710208979202913e-07	9.710208979202913e-07
295	296	59	12	3.1802373816292295	0.0004218851209326953	9.531009196324833e-07	9.531009196324833e-07
296	297	59	12	3.1802373816292295	0.0004218851209326953	9.531009196324833e-07	9.531009196324833e-07
297	298	59	13	3.3141379668816047	0.0004207434208552659	9.505216502063969e-07	9.505216502063969e-07
298	299	59	13	3.35225068002545	0.0004206198432974971	9.502424702161309e-07	9.502424702161309e-07
299	300	59	13	3.35225068002545	0.0004206198432974971	9.502424702161309e-07	9.502424702161309e-07
300	301	59	11	3.1751622743214996	0.0004195369201250959	9.477959865164329e-07	9.477959865164329e-07
301	302	59	10	3.0474373313983913	0.00041750281767950114	9.432006480810859e-07	9.432006480810859e-07
302	303	59	12	3.222835899967828	0.0004172081868682914	9.425350334784775e-07	9.425350334784775e-07
303	304	59	12	3.151534101738667	0.0004153747532149319	9.383930355401788e-07	9.383930355401788e-07
304	305	59	11	3.158150364883806	0.00041534417777432754	9.383239610952357e-07	9.383239610952357e-07
305	306	59	13	3.2643338832848894	0.00041512218277463725	9.378224415396494e-07	9.378224415396494e-07
306	307	59	11	3.183742569688899	0.00041462483064449155	9.366988494784383e-07	9.366988494784383e-07
307	308	59	10	3.027754967691101	0.00041395952493380295	9.351958254246576e-07	9.351958254246576e-07
308	309	59	10	3.027754967691101	0.00041395952493380295	9.351958254246576e-07	9.351958254246576e-07
309	310	59	11	3.1443750443222234	0.0004131644289968378	9.33399586043088e-07	9.33399586043088e-07
310	311	59	14	3.3210256271623964	0.0004129088759951927	9.328222539951023e-07	9.328222539951023e-07
311	312	59	11	3.0630717127747076	0.0004110223108309358	9.285602241111739e-07	9.285602241111739e-07
312	313	59	12	3.1744967642116473	0.0004096353334345766	9.254268369249728e-07	9.254268369249728e-07
313	314	59	12	3.1744967642116473	0.0004096353334345766	9.254268369249728e-07	9.254268369249728e-07
314	315	59	13	3.414852265000758	0.0004026680347064999	9.096866780627608e-07	9.096866780627608e-07
315	316	59	11	3.1138620094106937	0.0004012302277246919	9.064384593211622e-07	9.064384593211622e-07
316	317	59	11	3.1138620094106937	0.0004012302277246919	9.064384593211622e-07	9.064384593211622e-07
317	318	59	11	3.0366531680358246	0.0004011803081556251	9.063256836274376e-07	9.063256836274376e-07
318	319	59	11	3.0366531680358246	0.0004011803081556251	9.063256836274376e-07	9.063256836274376e-07
319	320	59	12	3.1705537532881998	0.0004001039689149195	9.038940740037442e-07	9.038940740037442e-07
320	321	59	11	3.166459263115553	0.0003961580577792187	8.949796768239858e-07	8.949796768239858e-07
321	322	59	12	3.211733831627937	0.0003934875901200915	8.889466952006092e-07	8.889466952006092e-07
322	323	59	12	3.249846544771782	0.0003926528916628344	8.870609878652361e-07	8.870609878652361e-07
323	324	59	12	3.249846544771782	0.0003926528916628344	8.870609878652361e-07	8.870609878652361e-07
324	325	59	12	3.2301613831123976	0.0003901238472018999	8.813475021746785e-07	8.813475021746785e-07
325	326	59	12	3.2104790194051063	0.0003868129162592123	8.738676192166383e-07	8.738676192166383e-07
326	327	59	12	3.2104790194051063	0.0003868129162592123	8.738676192166383e-07	8.738676192166383e-07
327	328	59	14	3.348745491965781	0.00038666831233805104	8.735409375599433e-07	8.735409375599433e-07
328	329	59	12	3.249846544771782	0.0003861629699286855	8.723992942755563e-07	8.723992942755563e-07
329	330	59	12	3.249846544771782	0.0003861629699286855	8.723992942755563e-07	8.723992942755563e-07
330	331	59	11	3.1176357966539214	0.00038471508334746813	8.691283042272916e-07	8.691283042272916e-07
331	332	59	11	3.1176357966539214	0.00038471508334746813	8.691283042272916e-07	8.691283042272916e-07
332	333	59	13	3.2878393400291746	0.0003842336448992383	8.680406635284685e-07	8.680406635284685e-07
333	334	59	13	3.2878393400291746	0.0003842336448992383	8.680406635284685e-07	8.680406635284685e-07
334	335	59	14	3.4217399252815497	0.0003831752353211807	8.65649559665966e-07	8.65649559665966e-07
335	336	59	13	3.2515363819062966	0.0003822103638722944	8.6346977227923e-07	8.6346977227923e-07
336	337	59	14	3.3861489851101965	0.00038198954909983283	8.629709190316059e-07	8.629709190316059e-07
337	338	59	13	3.3394559765989515	0.00038005310640927266	8.585962084347775e-07	8.585962084347775e-07
338	339	59	12	3.1980022209559325	0.00037915498539764503	8.565672201636787e-07	8.565672201636787e-07
339	340	59	12	3.1980022209559325	0.00037915498539764503	8.565672201636787e-07	8.565672201636787e-07
340	341	59	12	3.1980022209559325	0.00037915498539764503	8.565672201636787e-07	8.565672201636787e-07
341	342	59	12	3.1980022209559325	0.00037915498539764503	8.565672201636787e-07	8.565672201636787e-07
342	343	59	13	3.3319028062083067	0.00037812892106233684	8.54249188991064e-07	8.54249188991064e-07
343	344	59	13	3.3319028062083067	0.00037812892106233684	8.54249188991064e-07	8.54249188991064e-07
344	345	59	12	3.1982736180915854	0.0003746101355688013	8.462997318439056e-07	8.462997318439056e-07
345	346	59	11	3.068149618034532	0.000374177015294892	8.453212490510975e-07	8.453212490510975e-07
346	347	59	12	3.1377559832249906	0.0003727020567866949	8.41989099513625e-07	8.41989099513625e-07
347	348	59	10	3.0640551278618853	0.0003697839665035391	8.353967017388523e-07	8.353967017388523e-07
348	349	59	11	3.12775724785873	0.0003641767749381255	8.227292262286084e-07	8.227292262286084e-07
349	350	59	11	3.1080748841514385	0.0003610860534623712	8.157468290434295e-07	8.157468290434295e-07
350	351	59	11	3.1080748841514385	0.0003610860534623712	8.157468290434295e-07	8.157468290434295e-07
351	352	59	10	3.0152316614002537	0.00035910280429850446	8.112663756968814e-07	8.112663756968814e-07
352	353	59	10	3.0152316614002537	0.00035910280429850446	8.112663756968814e-07	8.112663756968814e-07
353	354	59	14	3.4494597900849353	0.000358730029398761	8.104242220343491e-07	8.104242220343491e-07
354	355	59	13	3.319335790027882	0.00035836932758773915	8.096093432658398e-07	8.096093432658398e-07
355	356	59	12	3.149132246652629	0.00035678211592684233	8.060235972449615e-07	8.060235972449615e-07
356	357	59	13	3.3671758414023363	0.0003558718511437432	8.039671743970478e-07	8.039671743970478e-07
357	358	59	13	3.3596226710116923	0.0003540351863579763	7.998178768524911e-07	7.998178768524911e-07
358	359	59	13	3.3596226710116923	0.0003540351863579763	7.998178768524911e-07	7.998178768524911e-07
359	360	59	12	3.229498670954639	0.000353633664909313	7.989107804819742e-07	7.989107804819742e-07
360	361	59	12	3.229498670954639	0.000353633664909313	7.989107804819742e-07	7.989107804819742e-07
361	362	59	12	3.2699667313428518	0.00035179802181811	7.947637910966298e-07	7.947637910966298e-07
362	363	59	12	3.2775664095751678	0.000350874908450288	7.926783413944666e-07	7.926783413944666e-07
363	364	59	11	3.0958694828379167	0.0003496848841662636	7.899899004345646e-07	7.899899004345646e-07
364	365	59	11	3.1498414666520596	0.0003491867976100421	7.888646491961664e-07	7.888646491961664e-07
365	366	59	11	3.035351847971323	0.0003486104599414326	7.875626171151199e-07	7.875626171151199e-07
366	367	59	12	3.1640574080295143	0.0003477738647803253	7.85672624845071e-07	7.85672624845071e-07
367	368	59	12	3.286146704942567	0.0003467667385512172	7.833973776568629e-07	7.833973776568629e-07
368	369	59	11	3.130159102944769	0.0003462232941449829	7.821696563231359e-07	7.821696563231359e-07
369	370	59	11	3.130159102944769	0.0003462232941449829	7.821696563231359e-07	7.821696563231359e-07
370	371	59	12	3.1726377033969135	0.0003437020030182968	7.764736865620003e-07	7.764736865620003e-07
371	372	59	11	3.136066146090476	0.0003436102247346289	7.762663458376514e-07	7.762663458376514e-07
372	373	59	12	3.133270178030238	0.00034248856745466296	7.737323560570102e-07	7.737323560570102e-07
373	374	59	12	3.3055576715142054	0.0003365967893829769	7.604219575153884e-07	7.604219575153884e-07
374	375	59	13	3.3470556548312667	0.00033488348538918453	7.565513502550912e-07	7.565513502550912e-07
375	376	59	14	3.4037473987087736	0.00033312151275826583	7.525707933414384e-07	7.525707933414384e-07
376	377	59	12	3.1027571431187084	0.0003325958293326108	7.513831966911472e-07	7.513831966911472e-07
377	378	59	12	3.1027571431187084	0.0003325958293326108	7.513831966911472e-07	7.513831966911472e-07
378	379	59	12	3.2572185357580246	0.00033048595849199995	7.466166862390927e-07	7.466166862390927e-07
379	380	59	12	3.2572185357580246	0.00033048595849199995	7.466166862390927e-07	7.466166862390927e-07
380	381	59	12	3.172637703396914	0.0003302344961802175	7.460485956648556e-07	7.460485956648556e-07
381	382	59	12	3.172637703396914	0.0003302344961802175	7.460485956648556e-07	7.460485956648556e-07
382	383	59	14	3.462254493511434	0.0003297898474611101	7.450440684083414e-07	7.450440684083414e-07
383	384	59	11	3.125944694885669	0.00032922178114335197	7.4376072253288e-07	7.4376072253288e-07
384	385	59	11	3.125944694885669	0.00032922178114335197	7.4376072253288e-07	7.4376072253288e-07
385	386	59	11	3.1024392381413834	0.000328803063302668	7.4281477696803e-07	7.4281477696803e-07
386	387	59	11	3.167562596089184	0.0003283964201918698	7.41896110004836e-07	7.41896110004836e-07
387	388	59	11	3.1751622743215	0.00032752950244823684	7.399376145336623e-07	7.399376145336623e-07
388	389	59	10	3.047437331398392	0.0003259398023979392	7.363462468728904e-07	7.363462468728904e-07
389	390	59	13	3.238741678479797	0.0003254804227580173	7.353084402863438e-07	7.353084402863438e-07
390	391	59	13	3.238741678479797	0.0003254804227580173	7.353084402863438e-07	7.353084402863438e-07
391	392	59	11	3.158150364883806	0.00032546739988267604	7.352790196837954e-07	7.352790196837954e-07
392	393	59	11	3.1837425696888992	0.00032369466897736165	7.312741582362508e-07	7.312741582362508e-07
393	394	59	10	3.0277549676911004	0.00032317359319295727	7.300969709293933e-07	7.300969709293933e-07
394	395	59	10	3.0277549676911004	0.00032317359319295727	7.300969709293933e-07	7.300969709293933e-07
395	396	59	11	3.1837425696888992	0.0003225566353506648	7.287031718649385e-07	7.287031718649385e-07
396	397	59	13	3.2716593664294593	0.0003167246645296605	7.155278867530091e-07	7.155278867530091e-07
397	398	59	10	2.9588550245479786	0.00031262512064910585	7.062664104677298e-07	7.062664104677298e-07
398	399	59	12	3.181822247356217	0.0003125500001776618	7.060967022062526e-07	7.060967022062526e-07
399	400	59	12	3.181822247356217	0.0003125500001776618	7.060967022062526e-07	7.060967022062526e-07
400	401	59	13	3.334258153452674	0.0003083557803529331	6.966213389527393e-07	6.966213389527393e-07
401	402	59	13	3.3598503582577663	0.0003078670870040244	6.955173083596873e-07	6.955173083596873e-07
402	403	59	11	3.153664559689054	0.0003076723633403729	6.950773987878822e-07	6.950773987878822e-07
403	404	59	11	3.153664559689054	0.0003076723633403729	6.950773987878822e-07	6.950773987878822e-07
404	405	59	12	3.287565144941429	0.0003068457331740442	6.932099189156789e-07	6.932099189156789e-07
405	406	59	13	3.244377324489852	0.0003033361867051422	6.85281334092378e-07	6.85281334092378e-07
406	407	59	12	3.1166523815667446	0.0003018807360828549	6.819932557559936e-07	6.819932557559936e-07
407	408	59	10	3.0813384344352306	0.00030065615791817946	6.792267524663453e-07	6.792267524663453e-07
408	409	59	13	3.2930343652233587	0.00029978461729533495	6.772578132269292e-07	6.772578132269292e-07
409	410	59	11	3.122559424712453	0.0002997507686336062	6.77181344091088e-07	6.77181344091088e-07
410	411	59	11	3.122559424712453	0.0002997507686336062	6.77181344091088e-07	6.77181344091088e-07
411	412	59	12	3.2100411965413285	0.00029954113012550804	6.767077396785479e-07	6.767077396785479e-07
412	413	59	12	3.0969700178594533	0.00029931871308101364	6.76205266661294e-07	6.76205266661294e-07
413	414	59	12	3.0969700178594533	0.00029931871308101364	6.76205266661294e-07	6.76205266661294e-07
414	415	59	13	3.339455976598951	0.0002967104164829132	6.70312738664981e-07	6.70312738664981e-07
415	416	59	11	3.1110195335087827	0.00029602337142562883	6.687606022102062e-07	6.687606022102062e-07
416	417	59	11	3.1202040774680855	0.00029550063389202256	6.675796607659924e-07	6.675796607659924e-07
417	418	59	11	3.1202040774680855	0.00029550063389202256	6.675796607659924e-07	6.675796607659924e-07
418	419	59	12	3.231854018199006	0.00028784499268229795	6.502844343753729e-07	6.502844343753729e-07
419	420	59	12	3.2062646113460067	0.0002871704231667118	6.487604820154513e-07	6.487604820154513e-07
420	421	59	12	3.2062646113460067	0.0002871704231667118	6.487604820154513e-07	6.487604820154513e-07
421	422	59	11	3.185161009687761	0.0002869629825122665	6.482918428795561e-07	6.482918428795561e-07
422	423	59	10	3.0201552894587844	0.00027979937787485614	6.321081999183989e-07	6.321081999183989e-07
423	424	59	10	3.0201552894587844	0.00027979937787485614	6.321081999183989e-07	6.321081999183989e-07
424	425	59	14	3.4345346287080494	0.00027917057464686506	6.306876403747458e-07	6.306876403747458e-07
425	426	59	13	3.3671758414023367	0.000277831987400334	6.276635736978825e-07	6.276635736978825e-07
426	427	59	10	3.0201552894587844	0.00027504630164355284	6.213702973416897e-07	6.213702973416897e-07
427	428	59	10	3.0201552894587844	0.00027504630164355284	6.213702973416897e-07	6.213702973416897e-07
428	429	59	12	3.2699667313428513	0.00027465059293438826	6.204763328098817e-07	6.204763328098817e-07
429	430	59	12	3.1564577297971987	0.0002722232222043683	6.149925431233521e-07	6.149925431233521e-07
430	431	59	12	3.1640574080295147	0.00027150788427850344	6.133764888916161e-07	6.133764888916161e-07
431	432	59	12	3.2339844761493914	0.00026835146085475443	6.06245661283205e-07	6.06245661283205e-07
432	433	59	12	3.2339844761493914	0.00026835146085475443	6.06245661283205e-07	6.06245661283205e-07
433	434	59	12	3.172637703396914	0.0002683289721058442	6.061948558714846e-07	6.061948558714846e-07
434	435	59	13	3.3678850614017666	0.0002676145652471162	6.045809050581919e-07	6.045809050581919e-07
435	436	59	11	3.0308660427765703	0.00026222974756766267	5.924158050636861e-07	5.924158050636861e-07
436	437	59	11	3.0308660427765703	0.00026222974756766267	5.924158050636861e-07	5.924158050636861e-07
437	438	59	12	3.1647666280289455	0.0002615262031472375	5.908263941059659e-07	5.908263941059659e-07
438	439	59	12	3.2028793411727907	0.0002614507139087901	5.906558527452572e-07	5.906558527452572e-07
439	440	59	12	3.2028793411727907	0.0002614507139087901	5.906558527452572e-07	5.906558527452572e-07
440	441	59	13	3.3321304934543816	0.00026114213489243063	5.899587270831308e-07	5.899587270831308e-07
441	442	59	14	3.366738018538558	0.00026000698639103246	5.873942586368149e-07	5.873942586368149e-07
442	443	59	11	3.079523083510076	0.0002591594671638674	5.854795872849754e-07	5.854795872849754e-07
443	444	59	11	3.079523083510076	0.0002591594671638674	5.854795872849754e-07	5.854795872849754e-07
444	445	59	12	3.2134236687624504	0.0002584641600951052	5.839087857236424e-07	5.839087857236424e-07
445	446	59	10	3.0087790260311467	0.00025813000723620737	5.831538849667509e-07	5.831538849667509e-07
446	447	59	11	3.1024392381413834	0.0002573736511783528	5.814451647049008e-07	5.814451647049008e-07
447	448	59	11	3.1259446948856686	0.0002570200735183054	5.806463804476895e-07	5.806463804476895e-07
448	449	59	11	3.1259446948856686	0.0002570200735183054	5.806463804476895e-07	5.806463804476895e-07
449	450	59	13	3.295436220309397	0.0002566877809717185	5.798956824116014e-07	5.798956824116014e-07
450	451	59	14	3.430048823513297	0.00025653948448552507	5.795606587040653e-07	5.795606587040653e-07
451	452	59	11	3.1675625960891836	0.00025637675959282326	5.791930390910808e-07	5.791930390910808e-07
452	453	59	11	3.163786010893862	0.0002553986080855	5.769832500871247e-07	5.769832500871247e-07
453	454	59	14	3.348745491965781	0.0002552182642657483	5.765758267106489e-07	5.765758267106489e-07
454	455	59	12	3.265480926148099	0.00025028778314575004	5.6543714023763e-07	5.6543714023763e-07
455	456	59	14	3.366738018538558	0.00024912937454567313	5.628201237863206e-07	5.628201237863206e-07
456	457	59	14	3.366738018538558	0.00024912937454567313	5.628201237863206e-07	5.628201237863206e-07
457	458	59	13	3.298941408369066	0.0002477224014423745	5.596415633391366e-07	5.596415633391366e-07
458	459	59	13	3.2716593664294598	0.0002472690511453458	5.586173779304206e-07	5.586173779304206e-07
459	460	59	9	2.9063748907774785	0.00024473791865031253	5.528991750618421e-07	5.528991750618421e-07
460	461	59	11	3.062362492775277	0.00024457916371193965	5.525405241631689e-07	5.525405241631689e-07
461	462	59	11	3.100475205919123	0.00024406167036309788	5.513714301083836e-07	5.513714301083836e-07
462	463	59	11	3.100475205919123	0.00024406167036309788	5.513714301083836e-07	5.513714301083836e-07
463	464	59	12	3.1818222473562168	0.00024400852931569578	5.512513766183786e-07	5.512513766183786e-07
464	465	59	12	3.1818222473562168	0.00024400852931569578	5.512513766183786e-07	5.512513766183786e-07
465	466	59	13	3.2643338832848894	0.00024271932801448528	5.483388801002301e-07	5.483388801002301e-07
466	467	59	12	3.241143533565836	0.00024199533515123115	5.467032730841558e-07	5.467032730841558e-07
467	468	59	11	3.1110195335087827	0.0002417155427059832	5.460711805460674e-07	5.460711805460674e-07
468	469	59	11	3.1536645596890542	0.00024019680459090893	5.426401263980613e-07	5.426401263980613e-07
469	470	59	11	3.1536645596890542	0.00024019680459090893	5.426401263980613e-07	5.426401263980613e-07
470	471	59	11	3.100475205919122	0.00023999578107121127	5.42185984519182e-07	5.42185984519182e-07
471	472	59	11	3.100475205919122	0.00023999578107121127	5.42185984519182e-07	5.42185984519182e-07
472	473	59	10	3.0758664162012077	0.00023976296808319008	5.416600255270876e-07	5.416600255270876e-07
473	474	59	12	3.193032085055729	0.00023961048230040983	5.41315537578621e-07	5.41315537578621e-07
474	475	59	12	3.2875651449414294	0.0002395556242943168	5.411916052248539e-07	5.411916052248539e-07
475	476	59	12	3.1384680011765154	0.00023882855657640217	5.395490516570781e-07	5.395490516570781e-07
476	477	59	12	3.1384680011765154	0.00023882855657640217	5.395490516570781e-07	5.395490516570781e-07
477	478	59	13	3.2723685864288905	0.0002381762767954376	5.380754551061484e-07	5.380754551061484e-07
478	479	59	10	3.061381875640193	0.00023776590029166665	5.371483538557535e-07	5.371483538557535e-07
479	480	59	13	3.2367776462575364	0.0002374392170274757	5.364103280186712e-07	5.364103280186712e-07
480	481	59	12	3.313866569745952	0.00023626322597809782	5.337535902125033e-07	5.337535902125033e-07
481	482	59	11	3.0486308821032724	0.0002356701177089082	5.324136708629976e-07	5.324136708629976e-07
482	483	59	11	3.0486308821032724	0.0002356701177089082	5.324136708629976e-07	5.324136708629976e-07
483	484	59	11	3.0486308821032724	0.0002356701177089082	5.324136708629976e-07	5.324136708629976e-07
484	485	59	11	3.0486308821032724	0.0002356701177089082	5.324136708629976e-07	5.324136708629976e-07
485	486	59	12	3.2325632381984373	0.00023504418670782285	5.309996001049627e-07	5.309996001049627e-07
486	487	59	12	3.1825314673556475	0.00023503783095306534	5.309852415144276e-07	5.309852415144276e-07
487	488	59	12	3.1825314673556475	0.00023503783095306534	5.309852415144276e-07	5.309852415144276e-07
488	489	59	11	3.1225594247124526	0.00023401578287887123	5.286762836700043e-07	5.286762836700043e-07
489	490	59	11	3.1225594247124526	0.00023401578287887123	5.286762836700043e-07	5.286762836700043e-07
490	491	59	11	3.2038627562599675	0.00023040335495887385	5.20515274424066e-07	5.20515274424066e-07
491	492	59	12	3.26504310328432	0.00022943879315149866	5.183361865633249e-07	5.183361865633249e-07
492	493	59	12	3.26504310328432	0.00022943879315149866	5.183361865633249e-07	5.183361865633249e-07
493	494	59	14	3.4065433667690117	0.00022734318700408794	5.136019021641288e-07	5.136019021641288e-07
494	495	59	13	3.2788184238459035	0.00022625308879390443	5.111392089923035e-07	5.111392089923035e-07
495	496	59	14	3.4134310270498034	0.00022612237537259733	5.108439080303244e-07	5.108439080303244e-07
496	497	59	11	3.1387393983121683	0.00022589380987421946	5.103275447458867e-07	5.103275447458867e-07
497	498	59	13	3.259136060138613	0.0002243329079130399	5.068012362300343e-07	5.068012362300343e-07
498	499	59	13	3.259136060138613	0.0002243329079130399	5.068012362300343e-07	5.068012362300343e-07
499	500	59	14	3.393748663342512	0.00022420330383973697	5.065084414493603e-07	5.065084414493603e-07
500	501	59	14	3.393748663342512	0.00022420330383973697	5.065084414493603e-07	5.065084414493603e-07
501	502	59	11	3.1851610096877607	0.0002240294501501477	5.061156802373443e-07	5.061156802373443e-07
502	503	59	13	3.3000884512322752	0.00022298156645378058	5.037483558992226e-07	5.037483558992226e-07
503	504	59	12	3.169964451175222	0.00022275238768171892	5.032306071387796e-07	5.032306071387796e-07
504	505	59	12	3.2165375418000144	0.00022178142729048614	5.010370639302286e-07	5.010370639302286e-07
505	506	59	12	3.2165375418000144	0.00022178142729048614	5.010370639302286e-07	5.010370639302286e-07
506	507	59	13	3.3504381270523895	0.00022118124525005253	4.996811638846912e-07	4.996811638846912e-07
507	508	59	11	3.2114624344922844	0.0002205469980564739	4.982483056171664e-07	4.982483056171664e-07
508	509	59	12	3.2102513321590322	0.00022006168535620743	4.971519124096726e-07	4.971519124096726e-07
509	510	59	12	3.2102513321590322	0.00022006168535620743	4.971519124096726e-07	4.971519124096726e-07
510	511	59	11	3.080127332101979	0.00021980725236470886	4.965771106303493e-07	4.965771106303493e-07
511	512	59	11	3.080127332101979	0.00021980725236470886	4.965771106303493e-07	4.965771106303493e-07
512	513	59	11	3.1301591029447686	0.0002194030377212385	4.956639299342186e-07	4.956639299342186e-07
513	514	59	10	3.020155289458785	0.00021843625976580952	4.934798354670739e-07	4.934798354670739e-07
514	515	59	10	3.020155289458785	0.00021843625976580952	4.934798354670739e-07	4.934798354670739e-07
515	516	59	14	3.3210256271623964	0.00021598377577160719	4.879393112004428e-07	4.879393112004428e-07
516	517	59	12	3.1532267368252755	0.00021537529935218604	4.86564672925353e-07	4.86564672925353e-07
517	518	59	12	3.1532267368252755	0.00021537529935218604	4.86564672925353e-07	4.86564672925353e-07
518	519	59	12	3.1532267368252755	0.00021537529935218604	4.86564672925353e-07	4.86564672925353e-07
519	520	59	12	3.1532267368252755	0.00021537529935218604	4.86564672925353e-07	4.86564672925353e-07
520	521	59	13	3.2871273220776507	0.0002147924534926231	4.852479378778469e-07	4.852479378778469e-07
521	522	59	13	3.2871273220776507	0.0002147924534926231	4.852479378778469e-07	4.852479378778469e-07
522	523	59	10	3.1014586210062998	0.00021475976582557312	4.851740916007914e-07	4.851740916007914e-07
523	524	59	10	3.020155289458785	0.00021470449847471064	4.850492344766145e-07	4.850492344766145e-07
524	525	59	10	3.020155289458785	0.00021470449847471064	4.850492344766145e-07	4.850492344766145e-07
525	526	59	11	3.1626389680306524	0.0002141765264474728	4.838564675366757e-07	4.838564675366757e-07
526	527	59	11	3.1626389680306524	0.0002141765264474728	4.838564675366757e-07	4.838564675366757e-07
527	528	59	11	3.085430126655784	0.00021414911948148448	4.837945511447677e-07	4.837945511447677e-07
528	529	59	11	3.085430126655784	0.00021414911948148448	4.837945511447677e-07	4.837945511447677e-07
529	530	59	12	3.2193307119081584	0.0002135771041385213	4.825022838369831e-07	4.825022838369831e-07
530	531	59	10	2.986694807237816	0.00021354974632723295	4.824404784928164e-07	4.824404784928164e-07
531	532	59	12	3.1564577297971983	0.00021252531773447496	4.801261427046832e-07	4.801261427046832e-07
532	533	59	13	3.304139231515343	0.00021222730101221358	4.794528788279548e-07	4.794528788279548e-07
533	534	59	12	3.1764142885922357	0.00021120059366533684	4.771333949970525e-07	4.771333949970525e-07
534	535	59	12	3.1567319248849444	0.0002094081613757038	4.730840252068798e-07	4.730840252068798e-07
535	536	59	12	3.1567319248849444	0.0002094081613757038	4.730840252068798e-07	4.730840252068798e-07
536	537	59	11	3.1561863326615454	0.00020919141130358026	4.7259435471882217e-07	4.7259435471882217e-07
537	538	59	12	3.2972487732824587	0.0002082502113797404	4.704680448101281e-07	4.704680448101281e-07
538	539	59	12	3.1976843159786075	0.00020815442050812932	4.7025163905582443e-07	4.7025163905582443e-07
539	540	59	13	3.2543760598561136	0.00020706300221903147	4.6778596363038363e-07	4.6778596363038363e-07
540	541	59	12	3.248033991798721	0.0002068530863686227	4.6731173266052217e-07	4.6731173266052217e-07
541	542	59	12	3.2775664095751673	0.00020648281860530802	4.6647524299019367e-07	4.6647524299019367e-07
542	543	59	12	3.2775664095751673	0.00020648281860530802	4.6647524299019367e-07	4.6647524299019367e-07
543	544	59	11	3.1078471969053645	0.0002054195486098506	4.6407315872553017e-07	4.6407315872553017e-07
544	545	59	11	3.1078471969053645	0.0002054195486098506	4.6407315872553017e-07	4.6407315872553017e-07
545	546	59	11	3.023266364544254	0.0002052627700640997	4.6371897279026067e-07	4.6371897279026067e-07
546	547	59	11	3.023266364544254	0.0002052627700640997	4.6371897279026067e-07	4.6371897279026067e-07
547	548	59	13	3.312883154658775	0.00020499275297749278	4.6310896423392056e-07	4.6310896423392056e-07
548	549	59	10	2.9530678992887234	0.0002043460379399373	4.6164793926183434e-07	4.6164793926183434e-07
549	550	59	12	3.0893703396271377	0.0002023125080157599	4.57053894237092e-07	4.57053894237092e-07
550	551	59	12	3.0893703396271377	0.0002023125080157599	4.57053894237092e-07	4.57053894237092e-07
551	552	59	10	3.0087790260311467	0.00020227297451732226	4.5696458221387135e-07	4.5696458221387135e-07
552	553	59	10	3.0017249400222292	0.00020195348087232888	4.562427987904912e-07	4.562427987904912e-07
553	554	59	14	3.253229016992905	0.00020119639892838038	4.5453243864453674e-07	4.5453243864453674e-07
554	555	59	13	3.3148471868810354	0.00020110624198462596	4.543287607669818e-07	4.543287607669818e-07
555	556	59	13	3.3148471868810354	0.00020110624198462596	4.543287607669818e-07	4.543287607669818e-07
556	557	59	12	3.184723186823982	0.00020087816163349599	4.538134935019702e-07	4.538134935019702e-07
557	558	59	12	3.184723186823982	0.00020087816163349599	4.538134935019702e-07	4.538134935019702e-07
558	559	59	10	3.034371230836239	0.00020044602250863605	4.528372272700571e-07	4.528372272700571e-07
559	560	59	12	3.247050576711544	0.00019996842459113525	4.517582628984807e-07	4.517582628984807e-07
560	561	59	11	3.1169265766544907	0.00019973498040342315	4.5123087793287826e-07	4.5123087793287826e-07
561	562	59	12	3.2048433733950517	0.00019894987270753994	4.494572034659937e-07	4.494572034659937e-07
562	563	59	13	3.3276446882596282	0.0001964358262449437	4.437776004731175e-07	4.437776004731175e-07
563	564	59	13	3.3276446882596282	0.0001964358262449437	4.437776004731175e-07	4.437776004731175e-07
564	565	59	14	3.4615452735120034	0.00019589498116970208	4.425557514127575e-07	4.425557514127575e-07
565	566	59	12	3.199919745336521	0.00019548547566867563	4.416306178864554e-07	4.416306178864554e-07
